,pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
1968,235,1171,27,12081,102112387,8,1593.74
1969,235,1175,27,12081,102112387,7,1395.02
1970,236,986,27,12081,102112387,7,230.89
1971,236,1055,27,12081,102112387,15,491.53
1972,238,993,27,12081,102112387,10,205.17
1973,238,1015,27,12081,102112387,2,41.04
1974,240,1036,27,12081,102112387,12,314.59
1975,244,10081,27,12081,102112387,18,429.25
1976,223,1421,27,12081,102112387,6,14175.0
1977,235,1356,27,12081,102112387,8,1594.2
1978,196,10298,27,12081,102112387,3,284.07
1979,196,10299,27,12081,102112387,8,757.52
1980,196,10322,27,12081,102112387,7,662.83
1981,233,1546,27,12081,102112387,7,1438.67
1982,233,1523,27,12081,102112387,7,1434.34
1983,175,1069,27,12081,102112387,5,123.52
1984,182,1069,27,12081,102112387,16,263.67
1985,182,1869,27,12081,102112387,36,593.28
1986,233,1548,27,12081,102112387,7,1438.76
1987,233,1550,27,12081,102112387,11,2260.81
1988,233,1552,27,12081,102112387,5,1026.56
1989,215,1002,17,11064,102120487,7,406.35
1990,215,1003,17,11064,102120487,3,173.65
1991,223,1419,17,11064,102120487,11,59399.0
1992,223,1578,17,11064,102120487,10,53992.0
1993,235,1171,17,11064,102120487,7,3153.72
1994,235,1175,17,11064,102120487,6,2709.02
1995,236,986,17,11064,102120487,4,310.62
1996,196,10298,17,11064,102120487,6,1186.41
1997,196,10299,17,11064,102120487,6,1186.41
1998,196,10322,17,11064,102120487,9,1779.61
1999,235,1055,38,11090,102122293,968,29769.26
2000,236,986,38,11090,102122293,18,130.44
2001,236,1055,38,11090,102122293,8,58.28
2002,244,10081,38,11090,102122293,36,188.92
2003,196,10298,38,11090,102122293,96,1816.3
2004,196,10299,38,11090,102122293,2,37.84
2005,196,10322,38,11090,102122293,18,340.56
2006,196,10334,38,11090,102122293,21,397.32
2007,244,10072,38,11090,102122293,48,266.16
2008,235,1205,38,11090,102122293,87,2710.95
2009,235,1055,38,11090,102122307,1327,42405.42
2010,236,986,38,11090,102122307,22,156.77
2011,236,1055,38,11090,102122307,96,685.83
2012,196,10298,38,11090,102122307,128,2421.74
2013,196,10299,38,11090,102122307,15,283.93
2014,196,10322,38,11090,102122307,18,340.65
2015,196,10334,38,11090,102122307,17,324.1
2016,244,10072,38,11090,102122307,80,387.27
2017,235,1205,38,11090,102122307,83,2602.81
2018,196,10298,24,11070,102126310,24,2321.94
2019,196,10299,24,11070,102126310,11,1064.23
2020,196,10322,24,11070,102126310,8,774.03
2021,196,10297,24,11070,102126310,5,483.75
2022,215,972,15,11072,102149906,5,198.0
2023,215,985,15,11072,102149906,3,118.8
2024,215,1002,15,11072,102149906,3,118.95
2025,215,1003,15,11072,102149906,2,79.2
2026,223,1419,15,11072,102149906,7,30187.0
2027,223,1578,15,11072,102149906,1,4311.0
2028,236,986,15,11072,102149906,18,1149.1
2029,236,1055,15,11072,102149906,3,209.63
2030,236,1250,15,11072,102149906,1,57.06
2031,238,993,15,11072,102149906,7,425.9
2032,238,1015,15,11072,102149906,4,192.4
2033,240,1036,15,11072,102149906,2,109.0
2034,240,1045,15,11072,102149906,2,109.0
2035,223,1421,15,11072,102149906,3,12937.0
2036,196,10298,15,11072,102149906,15,2775.82
2037,196,10299,15,11072,102149906,5,925.27
2038,196,10300,15,11072,102149906,1,185.05
2039,196,10310,15,11072,102149906,3,555.16
2040,196,10319,15,11072,102149906,6,1110.33
2041,196,10322,15,11072,102149906,8,1480.44
2042,196,10350,15,11072,102149906,4,740.21
2043,196,10334,15,11072,102149906,10,1850.54
2044,196,10335,15,11072,102149906,7,1295.39
2045,244,10073,15,11072,102149906,1,48.48
2046,196,10297,15,11072,102149906,8,1480.43
2047,233,1523,15,11072,102149906,3,1071.82
2048,175,1069,15,11072,102149906,14,655.13
2049,182,1069,15,11072,102149906,6,202.51
2050,223,1519,15,11072,102149906,6,26294.0
2051,233,1548,15,11072,102149906,6,2143.43
2052,233,1550,15,11072,102149906,14,5001.34
2053,223,1499,15,11072,102149906,5,21913.0
2054,196,10322,15,11072,102162880,1,149.34
2055,196,10334,15,11072,102162880,3,448.02
2056,182,1069,15,11072,102162880,4,111.45
2057,223,1578,22,11010,102179120,18,31479.0
2058,223,1639,22,11010,102179120,168,293839.0
2059,236,1011,22,11010,102179120,12,214.02
2060,236,1012,22,11010,102179120,9,160.88
2061,236,1015,22,11010,102179120,12,211.3
2062,236,1026,22,11010,102179120,9,160.97
2063,236,1028,22,11010,102179120,23,409.31
2064,236,1039,22,11010,102179120,9,158.8
2065,236,1040,22,11010,102179120,12,213.74
2066,236,1043,22,11010,102179120,10,178.48
2067,236,1044,22,11010,102179120,14,250.43
2068,236,1058,22,11010,102179120,949,16865.06
2069,236,1119,22,11010,102179120,19,336.77
2070,236,1120,22,11010,102179120,18,321.74
2071,236,1121,22,11010,102179120,9,158.8
2072,236,1122,22,11010,102179120,8,143.07
2073,236,1381,22,11010,102179120,11,196.64
2074,236,1383,22,11010,102179120,5,88.22
2075,236,1384,22,11010,102179120,6,107.32
2076,236,1385,22,11010,102179120,23,405.66
2077,236,1386,22,11010,102179120,36,642.34
2078,236,1769,22,11010,102179120,156,3595.44
2079,244,10071,22,11010,102179120,223,3732.7
2080,244,10081,22,11010,102179120,129,2073.4
2081,244,10082,22,11010,102179120,30,508.65
2082,223,1421,22,11010,102179120,13,22739.0
2083,196,10299,22,11010,102179120,7,469.94
2084,196,10300,22,11010,102179120,6,402.09
2085,196,10301,22,11010,102179120,6,406.17
2086,196,10319,22,11010,102179120,9,602.67
2087,196,10320,22,11010,102179120,4,279.27
2088,196,10322,22,11010,102179120,7,480.63
2089,196,10308,22,11010,102179120,1,67.73
2090,196,10334,22,11010,102179120,4,273.49
2091,196,10335,22,11010,102179120,4,275.67
2092,236,1582,22,11010,102179120,7,125.18
2093,236,1583,22,11010,102179120,33,588.85
2094,236,1011,22,12279,102212802,11,191.23
2095,236,1012,22,12279,102212802,20,347.7
2096,236,1015,22,12279,102212802,4,69.55
2097,236,1016,22,12279,102212802,21,365.09
2098,236,1026,22,12279,102212802,21,365.1
2099,236,1028,22,12279,102212802,27,469.37
2100,236,1058,22,12279,102212802,420,7301.87
2101,236,1119,22,12279,102212802,13,225.99
2102,236,1120,22,12279,102212802,6,104.31
2103,236,1121,22,12279,102212802,7,121.49
2104,236,1122,22,12279,102212802,11,191.23
2105,236,1381,22,12279,102212802,7,121.7
2106,236,1383,22,12279,102212802,5,86.92
2107,236,1384,22,12279,102212802,17,295.55
2108,236,1385,22,12279,102212802,9,156.46
2109,236,1386,22,12279,102212802,12,208.63
2110,236,1769,22,12279,102212802,11,186.35
2111,240,1036,22,12279,102212802,11,284.12
2112,240,1045,22,12279,102212802,7,181.27
2113,240,1068,22,12279,102212802,10,258.29
2114,244,10071,22,12279,102212802,65,810.64
2115,244,10081,22,12279,102212802,25,312.27
2116,196,10322,22,12279,102212802,7,347.09
2117,196,10334,22,12279,102212802,2,98.69
2118,196,10335,22,12279,102212802,4,214.56
2119,236,1582,22,12279,102212802,8,139.08
2120,236,1583,22,12279,102212802,23,399.86
2121,236,1584,22,12279,102212802,8,135.64
2122,240,1077,22,12279,102212802,50,1291.45
2123,196,10298,38,11299,102216808,12850,121972.54
2124,196,10299,38,11299,102216808,567,5382.31
2125,196,10300,38,11299,102216808,47,446.13
2126,196,10301,38,11299,102216808,50,474.6
2127,196,10319,38,11299,102216808,29,275.31
2128,196,10322,38,11299,102216808,531,5041.53
2129,196,10350,38,11299,102216808,32,307.77
2130,196,10333,38,11299,102216808,3,28.45
2131,196,10334,38,11299,102216808,33,313.27
2132,196,10298,19,11253,102222759,45,4889.04
2133,196,10299,19,11253,102222759,8,869.66
2134,196,10322,19,11253,102222759,10,1087.16
2135,196,10299,38,11083,102231619,43,1146.87
2136,196,10322,38,11083,102231619,72,1920.59
2137,236,1015,22,11000,102238615,1,0.0
2138,236,1016,22,11000,102238615,-1,0.0
2140,196,10299,25,11132,102254335,7,1323.8
2141,196,10310,25,11132,102254335,4,766.14
2142,196,10322,25,11132,102254335,10,1914.05
2143,196,10350,25,11132,102254335,3,548.14
2144,196,10334,25,11132,102254335,2,377.83
2145,240,1036,22,11003,102254669,3,324.15
2146,244,10071,22,11003,102254669,93,7378.62
2147,244,10081,22,11003,102254669,50,3796.43
2148,196,10300,22,11003,102254669,3,803.17
2149,196,10322,22,11003,102254669,13,3829.11
2150,236,1026,22,11007,102266439,70,941.16
2151,236,1028,22,11007,102266439,82,1103.2
2152,236,1040,22,11007,102266439,13,174.91
2153,236,1044,22,11007,102266439,13,174.72
2154,236,1058,22,11007,102266439,2053,27551.77
2155,236,1119,22,11007,102266439,22,296.45
2156,236,1120,22,11007,102266439,31,417.12
2157,236,1121,22,11007,102266439,20,269.21
2158,236,1122,22,11007,102266439,5,67.15
2159,236,1384,22,11007,102266439,8,107.56
2160,236,1385,22,11007,102266439,9,120.99
2161,236,1386,22,11007,102266439,28,376.35
2162,240,1036,22,11007,102266439,24,336.31
2163,240,1045,22,11007,102266439,22,309.69
2164,236,1583,22,11007,102266439,18,242.3
2165,236,1584,22,11007,102266439,10,133.54
2166,240,1077,22,11007,102266439,198,2770.14
2167,215,972,15,11072,102266511,4,196.8
2168,215,1002,15,11072,102266511,7,344.4
2169,223,1419,15,11072,102266511,10,56642.0
2170,223,1578,15,11072,102266511,6,33986.0
2171,233,1567,15,11072,102266511,11,5225.09
2172,235,1171,15,11072,102266511,3,1382.68
2173,235,1175,15,11072,102266511,2,922.22
2174,236,986,15,11072,102266511,8,683.61
2175,240,1036,15,11072,102266511,1,65.27
2176,240,1045,15,11072,102266511,1,56.74
2177,223,1421,15,11072,102266511,8,45315.0
2178,196,10299,15,11072,102266511,5,1072.47
2179,196,10300,15,11072,102266511,3,643.49
2180,196,10322,15,11072,102266511,5,1072.47
2181,196,10334,15,11072,102266511,4,857.97
2182,196,10297,15,11072,102266511,7,1501.45
2183,233,1546,15,11072,102266511,3,1424.2
2184,175,1069,15,11072,102266511,3,179.01
2185,182,1069,15,11072,102266511,5,200.74
2186,223,1519,15,11072,102266511,2,11539.0
2187,233,1548,15,11072,102266511,6,2848.71
2188,223,1499,15,11072,102266511,7,40392.0
2189,236,1011,22,12182,102291257,10,174.36
2190,236,1012,22,12182,102291257,10,174.77
2191,236,1015,22,12182,102291257,9,157.64
2192,236,1016,22,12182,102291257,17,297.47
2193,236,1026,22,12182,102291257,9,157.36
2194,236,1028,22,12182,102291257,13,227.54
2195,236,1039,22,12182,102291257,9,141.93
2196,236,1040,22,12182,102291257,13,225.33
2197,236,1043,22,12182,102291257,14,239.78
2198,236,1044,22,12182,102291257,6,85.65
2199,236,1058,22,12182,102291257,782,13690.64
2200,236,1119,22,12182,102291257,3,43.15
2201,236,1120,22,12182,102291257,17,290.64
2202,236,1121,22,12182,102291257,21,338.41
2203,236,1381,22,12182,102291257,15,262.57
2204,236,1383,22,12182,102291257,12,210.09
2205,236,1384,22,12182,102291257,9,154.94
2206,236,1385,22,12182,102291257,5,87.52
2207,236,1386,22,12182,102291257,22,385.0
2208,236,1769,22,12182,102291257,12,264.36
2209,240,1036,22,12182,102291257,15,211.57
2210,240,1045,22,12182,102291257,5,71.02
2211,240,1068,22,12182,102291257,3,45.19
2212,244,10071,22,12182,102291257,70,834.75
2213,244,10081,22,12182,102291257,55,743.87
2214,244,10082,22,12182,102291257,60,656.72
2215,196,10298,22,12182,102291257,192,11727.13
2216,196,10299,22,12182,102291257,33,2023.73
2217,196,10300,22,12182,102291257,12,734.94
2218,196,10301,22,12182,102291257,21,1287.65
2219,196,10319,22,12182,102291257,12,734.58
2220,196,10320,22,12182,102291257,9,551.42
2221,196,10322,22,12182,102291257,38,2324.96
2222,196,10350,22,12182,102291257,19,1085.78
2223,196,10308,22,12182,102291257,12,732.6
2224,196,10334,22,12182,102291257,17,1040.25
2225,196,10335,22,12182,102291257,11,671.87
2226,236,1582,22,12182,102291257,5,84.66
2227,236,1583,22,12182,102291257,18,314.65
2228,236,1584,22,12182,102291257,7,113.89
2230,196,10298,24,11045,102314141,36,2782.36
2231,196,10299,24,11045,102314141,16,1253.41
2232,196,10310,24,11045,102314141,1,74.69
2233,196,10322,24,11045,102314141,20,1555.31
2234,196,10350,24,11045,102314141,4,312.12
2235,196,10334,24,11045,102314141,5,382.39
2236,215,1002,24,11045,102318368,2,43.28
2237,236,1055,24,11045,102318368,30,916.2
2238,196,10298,24,11045,102318368,87,9352.64
2239,196,10299,24,11045,102318368,17,1883.05
2240,196,10322,24,11045,102318368,4,427.45
2241,196,10350,24,11045,102318368,7,769.82
2242,196,10334,24,11045,102318368,7,761.75
2243,244,10073,24,11045,102318368,12,264.18
2244,236,1769,22,11003,102330465,108,24199.11
2245,244,10071,22,11003,102330465,31,4796.13
2246,244,10081,22,11003,102330465,18,2839.77
2248,215,972,38,11090,102387726,2,33.06
2249,215,1002,38,11090,102387726,69,1132.62
2250,215,1003,38,11090,102387726,15,246.24
2251,235,1055,38,11090,102387726,224,18794.29
2252,236,986,38,11090,102387726,2,26.48
2253,236,1041,38,11090,102387726,2,26.49
2254,236,1045,38,11090,102387726,3,37.93
2255,236,1055,38,11090,102387726,16,211.98
2256,244,10081,38,11090,102387726,24,229.56
2257,196,10298,38,11090,102387726,2208,109550.71
2258,196,10299,38,11090,102387726,44,2186.84
2259,196,10300,38,11090,102387726,10,498.25
2260,196,10319,38,11090,102387726,6,298.96
2261,196,10320,38,11090,102387726,7,348.81
2262,196,10322,38,11090,102387726,44,2185.95
2263,196,10334,38,11090,102387726,21,1043.61
2264,196,10335,38,11090,102387726,21,1044.49
2265,244,10072,38,11090,102387726,712,6675.01
2266,235,1205,38,11090,102387726,69,5896.52
2267,175,1069,38,11090,102387726,220,2355.38
2268,236,1562,38,11090,102387726,1,13.25
2269,236,1011,22,12208,102411295,17,192.81
2270,236,1012,22,12208,102411295,26,295.04
2271,236,1015,22,12208,102411295,28,317.1
2272,236,1016,22,12208,102411295,3,33.94
2273,236,1026,22,12208,102411295,86,976.57
2274,236,1028,22,12208,102411295,76,862.48
2275,236,1039,22,12208,102411295,6,66.44
2276,236,1040,22,12208,102411295,24,272.58
2277,236,1043,22,12208,102411295,13,147.36
2278,236,1044,22,12208,102411295,25,279.0
2279,236,1058,22,12208,102411295,12050,136859.76
2280,236,1119,22,12208,102411295,14,158.39
2281,236,1120,22,12208,102411295,10,113.43
2282,236,1121,22,12208,102411295,18,203.76
2283,236,1122,22,12208,102411295,9,102.11
2284,236,1381,22,12208,102411295,21,238.41
2285,236,1383,22,12208,102411295,24,272.38
2286,236,1384,22,12208,102411295,13,147.5
2287,236,1385,22,12208,102411295,13,147.6
2288,236,1386,22,12208,102411295,86,975.11
2289,236,1769,22,12208,102411295,852,10377.13
2290,244,10071,22,12208,102411295,519,4558.3
2291,244,10081,22,12208,102411295,430,3776.32
2292,244,10082,22,12208,102411295,44,387.43
2293,196,10298,22,12208,102411295,1020,32188.68
2294,196,10299,22,12208,102411295,21,661.6
2295,196,10300,22,12208,102411295,30,945.7
2296,196,10301,22,12208,102411295,15,470.39
2297,196,10310,22,12208,102411295,6,189.03
2298,196,10319,22,12208,102411295,33,1039.84
2299,196,10320,22,12208,102411295,5,157.39
2300,196,10322,22,12208,102411295,36,1134.67
2301,196,10350,22,12208,102411295,7,226.78
2302,196,10308,22,12208,102411295,11,346.56
2303,196,10334,22,12208,102411295,15,473.39
2304,196,10335,22,12208,102411295,12,376.56
2305,175,1069,22,12208,102411295,22,265.84
2306,236,1582,22,12208,102411295,32,362.5
2307,236,1583,22,12208,102411295,95,1073.45
2308,236,1584,22,12208,102411295,17,191.36
2309,236,1559,22,12208,102411295,14,158.49
2311,196,10298,22,11039,102459387,768,4618.17
2312,196,10299,22,11039,102459387,53,318.79
2313,196,10301,22,11039,102459387,80,481.07
2314,196,10320,22,11039,102459387,19,114.29
2315,196,10322,22,11039,102459387,130,781.94
2316,196,10308,22,11039,102459387,122,733.83
2317,196,10334,22,11039,102459387,96,577.44
2318,196,10335,22,11039,102459387,38,229.69
2321,236,1045,38,11299,102671157,1,8.7
2322,236,1046,38,11299,102671157,1,8.72
2323,196,10298,38,11299,102671157,780,11241.33
2324,196,10299,38,11299,102671157,73,1052.25
2325,196,10300,38,11299,102671157,27,389.17
2326,196,10310,38,11299,102671157,30,435.68
2327,196,10320,38,11299,102671157,3,43.78
2328,196,10322,38,11299,102671157,65,936.94
2329,196,10350,38,11299,102671157,20,288.2
2330,196,10333,38,11299,102671157,1,14.41
2331,196,10334,38,11299,102671157,46,663.09
2332,196,10335,38,11299,102671157,16,230.64
2333,175,1069,38,11299,102671157,39,257.47
2335,196,10298,34,12959,102699787,250,19102.85
2336,196,10299,34,12959,102699787,16,1212.78
2337,196,10320,34,12959,102699787,14,1061.91
2338,196,10322,34,12959,102699787,27,2051.7
2339,196,10308,34,12959,102699787,16,1199.59
2340,196,10335,34,12959,102699787,11,831.23
2342,223,1419,17,11064,102718005,7,32197.0
2343,223,1578,17,11064,102718005,8,36777.0
2344,223,1639,17,11064,102718005,3,13800.0
2345,196,10299,17,11064,102718005,4,638.97
2346,236,1026,73,12347,102765275,11,204.48
2347,236,1028,73,12347,102765275,15,278.79
2348,236,1040,73,12347,102765275,5,92.59
2349,236,1058,73,12347,102765275,280,5206.38
2350,236,1119,73,12347,102765275,14,258.46
2351,236,1120,73,12347,102765275,15,278.7
2352,236,1121,73,12347,102765275,11,204.23
2353,236,1385,73,12347,102765275,5,92.8
2354,236,1386,73,12347,102765275,12,223.08
2355,244,10070,73,12347,102765275,34,457.98
2356,244,10081,73,12347,102765275,10,134.7
2357,236,1380,73,12347,102765275,12,222.06
2358,236,1583,73,12347,102765275,29,535.17
2360,223,1578,24,11137,102775068,6,21039.0
2361,236,986,24,11137,102775068,3,142.56
2362,236,1055,24,11137,102775068,21,988.33
2363,238,993,24,11137,102775068,3,73.75
2364,244,10081,24,11137,102775068,7,239.48
2365,196,10322,24,11137,102775068,1,133.57
2366,196,10350,24,11137,102775068,3,400.73
2367,244,10073,24,11137,102775068,11,378.64
2368,233,1546,24,11137,102775068,1,278.18
2369,233,1523,24,11137,102775068,2,556.37
2370,175,1069,24,11137,102775068,13,470.66
2371,182,1069,24,11137,102775068,4,107.99
2372,182,1869,24,11137,102775068,3,81.89
2373,223,1578,24,11137,102775343,8,25984.0
2374,233,1501,24,11137,102775343,1,239.71
2375,233,1567,24,11137,102775343,2,479.67
2376,235,1171,24,11137,102775343,4,947.35
2377,235,1175,24,11137,102775343,2,481.49
2378,236,986,24,11137,102775343,5,213.41
2379,236,1055,24,11137,102775343,33,1386.02
2380,238,993,24,11137,102775343,3,73.75
2381,240,1045,24,11137,102775343,2,61.05
2382,235,1356,24,11137,102775343,4,961.05
2383,244,10073,24,11137,102775343,6,184.58
2384,175,1069,24,11137,102775343,40,1310.22
2385,182,1069,24,11137,102775343,8,162.67
2386,182,1869,24,11137,102775343,9,182.98
2387,233,1548,24,11137,102775343,3,720.44
2388,233,1550,24,11137,102775343,2,479.6
2389,235,1366,24,11137,102775343,3,710.52
2390,236,1026,22,12207,102939796,8,105.74
2391,236,1028,22,12207,102939796,22,290.77
2392,236,1058,22,12207,102939796,180,2398.92
2393,236,1386,22,12207,102939796,11,146.35
2394,196,10298,22,12207,102939796,12,550.52
2395,196,10299,22,12207,102939796,10,457.85
2396,196,10300,22,12207,102939796,8,366.91
2397,196,10319,22,12207,102939796,4,183.42
2398,196,10322,22,12207,102939796,19,871.58
2399,196,10350,22,12207,102939796,5,229.72
2400,196,10308,22,12207,102939796,14,641.75
2401,196,10335,22,12207,102939796,6,275.0
2402,236,1583,22,12207,102939796,11,145.39
2403,236,1011,22,11041,102973188,12,100.75
